,id,questions,questions_perturbed,similarity_scores
217,45364,Wo wurde Queen Victorias Mann beerdigt?,Wo wurde  Victorias Mann beerdigt?,0.99783033
218,45366,Als was bezeichnete Queen Victoria die Krone in ihrer Witwenzeit?,Als was bezeichnete Queen Victoria die Krone in ihrer ?,0.9671573
219,45370,Wieso nahm Queen Victorias Beliebtheit unter der Bevölkerung ab?,Wieso nahm  Victorias Beliebtheit unter der Bevölkerung ab?,0.99848014
220,38712,Was ist das Besondere an niederländischen Schimpfwörtern?,Was ist das Besondere an niederländischen ?,0.9776586
221,41626,Mit welcher Erweiterung werden auf Krankheiten basierende Schimpfwörter im Niederländischen häufig verwendet?,Mit welcher Erweiterung werden auf Krankheiten basierende Schimpfwörter im  häufig verwendet?,0.99686927
222,41627,Welche Themenfelder werden im Niederländischen vor allem für Schimpfwörter benutzt?,Welche Themenfelder werden im Niederländischen vor allem für Schimpfwörter ?,0.9815067
223,37224,Durch was wird das Hochskalieren bei neueren HDTV-Auflösungen begünstigt?,Durch was wird das Hochskalieren bei neueren -Auflösungen begünstigt?,0.9977639
224,37225,Wo wurde der Prototyp von HDTV mit vierfacher Pixelzahl präsentiert?,Wo wurde der Prototyp  HDTV mit vierfacher Pixelzahl präsentiert?,0.99895626
225,37226,Wo soll HDTV mit vierfacher Pixelzahl eingesetzt werden?,Wo soll HDTV mit vierfacher Pixelzahl eingesetzt ?,0.9824337
226,37383,Welche Auswirkungen kann USB 3.0 auf Bluetooth haben?,Welche Auswirkungen kann USB 3.0 auf Bluetooth ?,0.9840209
227,37388,Welche Linux-Versionen erlauben USB 3.0?,Welche Linux-Versionen  USB 3.0?,0.990532
228,37370,Sind USB 3.0.Stecker mit älteren Typen kompatibel?,Sind  3.0.Stecker mit älteren Typen kompatibel?,0.997732
229,37372,Wann wurde USB 3.0 präsentiert?, wurde USB 3.0 präsentiert?,0.9738593
230,37373,Welche großen Firmen gehören zum USB Implementers Forum?,Welche  Firmen gehören zum USB Implementers Forum?,0.99833494
231,37375,Was ist die Übertragungsrate von USB 3.0?,Was ist die Übertragungsrate von  3.0?,0.99576324
232,37377,Welcher USB-Typ hat blaue Stecker?,Welcher USB-Typ  blaue Stecker?,0.9909398
233,37520,Wann wurde in England erstmals eine Sperrstunde eingeführt?,Wann wurde in  erstmals eine Sperrstunde eingeführt?,0.99055886
234,37521,Wieso wurde 1915 in Großbritannien eine Sperrstunde eingeführt?,Wieso wurde 1915 in  eine Sperrstunde eingeführt?,0.99481076
235,37522,Ab wann war in englischen Pubs nach 1915 Sperrstunde?,Ab wann war in englischen  nach 1915 Sperrstunde?,0.9953186
236,37523,wie wird die Forderung nach der Wiedereinführung der Sperrstunde in ENgland begründet?,wie wird die Forderung nach  Wiedereinführung  Sperrstunde in ENgland begründet?,0.9978454
237,37524,Mit was wird in englischen Pubs zur letzten Runde aufgerufen?, was wird in englischen Pubs zur letzten Runde aufgerufen?,0.99324346
238,40571,Wer war zur Zeit von Queen Victorias diamantenem Thronjubiläum Premierminister?,Wer  zur Zeit von Queen Victorias diamantenem Thronjubiläum Premierminister?,0.9943106
239,40572,Welche Position hatte Joseph Chamberlain unter Queen Victoria 1897?, Position hatte Joseph Chamberlain unter Queen Victoria 1897?,0.9762548
240,40573,Als was sollte das 60. Thronjubiläum von Queen Victoria gefeiert nach Vorschlag von Lord Salisbury werden ?,Als was sollte das 60. Thronjubiläum von  Victoria gefeiert nach Vorschlag von Lord Salisbury werden ?,0.99957645
241,40574,Wie alt war Queen Victoria an ihrem 60. Thronjubiläum?,Wie alt war Queen Victoria an  60. Thronjubiläum?,0.99281317
242,40575,An welchem Tag wurden die Feierlichkeiten anlässlich von Queen Victorias 60. Thronjubiläum in London durchgeführt?,An welchem  wurden die Feierlichkeiten anlässlich von Queen Victorias 60. Thronjubiläum in London durchgeführt?,0.9939365
243,40577,Wann war der Burenkrieg in Südafrika?,Wann  der Burenkrieg in Südafrika?,0.9913989
244,40578,Wie wurde Queen Victorias ältester Sohn genannt?,Wie  Queen Victorias ältester Sohn genannt?,0.9956196
245,40570,Wann hatte Queen Victoria ihr 60. Thronjubiläum?,Wann  Queen Victoria ihr 60. Thronjubiläum?,0.9876375
246,36674,"Was ist der ""Trail of Tears""?","Was ist der ""Trail of ""?",0.9900147
247,36676,Was verbot die Regierung 1880 in Oklahoma zum Schutz der indianischen Bevölkerung?,Was verbot die Regierung 1880 in Oklahoma zum  der indianischen Bevölkerung?,0.9978349
248,36679,Wovon profitierte die Wirtschaft in Oklahoma Anfang des 20. Jhd?,Wovon profitierte  Wirtschaft in Oklahoma Anfang des 20. Jhd?,0.997955
249,36680,"Wer wird als ""Vater der Route 66"" bezeichnet?","Wer wird als "" der Route 66"" bezeichnet?",0.995719
250,36681,Wann trat Oklahoma offiziell den Vereinigten Staaten bei?,Wann trat  offiziell den Vereinigten Staaten bei?,0.992409
251,36683,Als was wurde Oklahoma Ende des 19. Jahrhunderts  bezeichnet?,Als was wurde Oklahoma  des 19. Jahrhunderts  bezeichnet?,0.9967131
252,36686,Wie heißt die große Besiedlungswelle in Oklahoma Ende des 19. Jahrhunderts?,Wie heißt die große Besiedlungswelle in Oklahoma Ende  19. Jahrhunderts?,0.9992527
253,36690,Welches Gebäude in Oklahoma wurde 1995 durch einen Bombenanschlag zerstört?,Welches Gebäude in Oklahoma  1995 durch einen Bombenanschlag zerstört?,0.99636155
254,36691,Welches Verbot galt in Oklahoma bis 1967?, Verbot galt in Oklahoma bis 1967?,0.9669947
255,36697,Was strebte die indianische Bevölkerung in Oklahoma Anfang des 20. Jhd. an?,Was strebte die indianische Bevölkerung in Oklahoma Anfang  20. Jhd. an?,0.99938905
256,36698,"Was brachte Oklahoma den Namen ""Dust Bowl"" ein?","Was  Oklahoma den Namen ""Dust Bowl"" ein?",0.99155986
257,37192,Wer repräsentiert die Großregion Melbourne?, repräsentiert die Großregion Melbourne?,0.9791231
258,36706,In welchem Bundesstaat liegt Melbourne?,In  Bundesstaat liegt Melbourne?,0.9884646
259,36707,Für welche Regionen ist dsa deutsche Generalkonsulat in Melbourne zuständig?,Für  Regionen ist dsa deutsche Generalkonsulat in Melbourne zuständig?,0.9879307
260,36708,In was ist die Metropolregion im Melbourne gegliedert?,In was ist die Metropolregion im Melbourne ?,0.970226
261,40579,"Wann war der Terroranschlag, der das World Trade Center zerstörte?","Wann war der , der das World Trade Center zerstörte?",0.9931174
262,40580,Wann wurde der Bombenanschlag in der Tiefgarage des WTC verübt?,Wann wurde  Bombenanschlag in  Tiefgarage des WTC verübt?,0.9981979
263,40581,Wie viele Menschen starben bei dem Anschlag 1993 auf das World Trade Center?,Wie viele Menschen starben bei dem  1993 auf das World Trade Center?,0.99427843
264,40582,Was ist der Ground Zero?,Was ist der  Zero?,0.98763424
265,41024,Was ist das höchste Gebäude in den USA?,Was ist das  Gebäude in den USA?,0.98905265
266,41025,Wann wurde das One World Trade Center fertiggestellt?,Wann wurde das  World Trade Center fertiggestellt?,0.99878263
267,41026,Wo fand der Parteitag der Repubilkaner 2004 statt?,Wo fand der Parteitag der Repubilkaner 2004 ?,0.97337407
268,41027,Wer entwarf die Gedenkstätte für die Opfer des 11. September?,Wer entwarf die Gedenkstätte für die  des 11. September?,0.9978806
269,41028,Wie ist das Memorial am Ground Zero gestaltet?, ist das Memorial am Ground Zero gestaltet?,0.986969
270,41029,Wann traf Hurrikan Sandy New York?,Wann  Hurrikan Sandy New York?,0.97676855
271,41031,Wann war die Börse in New York vor 2012 das letzte Mal wegen Unwetter geschlossen worden?,Wann war die Börse in New York  2012 das letzte Mal wegen Unwetter geschlossen worden?,0.9990962
272,41032,Weswegen war die New York Stock Exchange 1888 geschlossen?, war die New York Stock Exchange 1888 geschlossen?,0.9869817
273,36428,Zu welcher Literauturströmung gehört Novalis?,Zu welcher Literauturströmung gehört ?,0.98242784
274,36429,Wann fand der Wiener Kongress statt?,Wann fand  Wiener Kongress statt?,0.99849373
275,36430,Wo wurde die Sozialdemokratische Arbeiterpartei gegründet?,Wo wurde die Sozialdemokratische  gegründet?,0.99477017
276,36431,Was war ein Spitzname für Herzog Ernst II. von Sachsen-Coburg?,Was war ein Spitzname  Herzog Ernst II. von Sachsen-Coburg?,0.99603754
277,36432,Wie hieß der Vorgänger von Hertie?,Wie hieß der  von Hertie?,0.99196213
278,36433,Aus welchen Gruppierungen entstand die SPD?,Aus welchen Gruppierungen entstand die ?,0.98068553
279,36434,Welches politische Konzept wurde um 1850 in den deutschen Fürstentümern diskutiert?,Welches politische Konzept wurde um 1850 in den deutschen Fürstentümern ?,0.9887619
280,36435,"Wer verhinderte, dass Sachsen-Meiningen nach dem Krieg von 1866 von Preußen annektiert wurde?","Wer verhinderte, dass Sachsen-Meiningen nach dem Krieg  1866  Preußen annektiert wurde?",0.9986153
281,36436,Wieso forderte Bismarck die Annexion von Sachsen-Meiningen und Reuß nach dem Krieg von 1866?,Wieso forderte Bismarck die Annexion von Sachsen-Meiningen und Reuß nach  Krieg von 1866?,0.99945873
282,36437,Wer lud zum sogenannten Wartburgfest ein?,Wer lud zum  Wartburgfest ein?,0.9949367
283,36438,Wer prägte die Weimarer Klassik?,Wer  die Weimarer Klassik?,0.9775127
284,36439,Ab wann gab es die erste Zugstrecke in Thüringen?,Ab wann  es die erste Zugstrecke in Thüringen?,0.98787814
285,36440,Für welchen Industriezweig ist Jena bekannt?,Für welchen  ist Jena bekannt?,0.9871529
286,36441,Wer gründete den ersten Kindergarten in Deutschland?,Wer  den ersten Kindergarten in Deutschland?,0.9835844
287,36442,Als was wird das Wiederaufleben des kulturellen Lebens in Weimar im 19. Jhd bezeichnet?, was wird das Wiederaufleben des kulturellen Lebens in Weimar im 19. Jhd bezeichnet?,0.9963843
288,36443,Wen schlug Napoleon 1806 auf dem Gebiet des heutigen Thüringen?,Wen schlug Napoleon 1806 auf dem Gebiet des heutigen ?,0.9676864
289,36444,Welches Nachschlagewerk gibt das Bibliographische Institut heraus?,Welches Nachschlagewerk gibt das Bibliographische  heraus?,0.99740285
290,37210,In welchen Disziplinen spielt der Begriff Emotion eine Rolle?,In  Disziplinen spielt der Begriff Emotion eine Rolle?,0.98598844
291,37213,Wie ist der zeitliche Verlauf von Emotionen verglichen mit Stimmungen?,Wie ist der zeitliche Verlauf  Emotionen verglichen mit Stimmungen?,0.9991881
292,37214,Sind Emotionen oder Stimmungen eher durch einen bestimmten Reiz ausgelöst?, Emotionen oder Stimmungen eher durch einen bestimmten Reiz ausgelöst?,0.99070704
293,37215,Was unterscheidet Emotionen von Gefühlen?, unterscheidet Emotionen von Gefühlen?,0.9758721
294,37216,Mit was beschäftigt sich die Neurowissenschaft in Bezug auf Emotionen?,Mit was beschäftigt sich die Neurowissenschaft in Bezug  Emotionen?,0.9990006
295,37232,Zu welcher Art von Metall gehört Kupfer?,Zu welcher Art von Metall  Kupfer?,0.995083
296,37233,Ist Kupfer gesundheitsschädlich?,Ist Kupfer ?,0.96157366
297,37234,Wie wird die antibakterielle Wirkung von Kupfer bezeichnet?,Wie wird  antibakterielle Wirkung von Kupfer bezeichnet?,0.99842906
298,37235,Wann wirkt Kupfer antibakteriell?, wirkt Kupfer antibakteriell?,0.9870257
299,37365,Gilt Leinenpflicht für Hunde deutschlandweit,Gilt Leinenpflicht für Hunde ,0.99422127
300,37366,Müssen Hunde gegen Tollwut geimpft werden?, Hunde gegen Tollwut geimpft werden?,0.99562246
301,37367,Wo kann man Rettungshundeprüfungen machen?,Wo kann  Rettungshundeprüfungen machen?,0.9959685
302,37368,Wo muss man Hundehaufen entfernen?,Wo  man Hundehaufen entfernen?,0.9929846
303,37529,Welche öffentlichen Radiosender gibt es in der Schweiz auf deutsch?,Welche  Radiosender gibt es in der Schweiz auf deutsch?,0.99818563
304,37530,Wie wird das staatliche Radio in der Schweiz finanziert?,Wie wird das  Radio in der Schweiz finanziert?,0.9968193
305,37531,Seit wann gibt es in der Schweiz private Radiostationen?,Seit wann gibt es in  Schweiz private Radiostationen?,0.9990289
306,37537,Was ist die UNIKOM in der Schweiz?, ist die UNIKOM in der Schweiz?,0.98830277
307,37539,Auf welcher Frequenz senden die Radiosender in der Schweiz?,Auf welcher Frequenz  die Radiosender in der Schweiz?,0.99646354
308,37596,Was ist Preisniveaustabilität?,Was ist ?,0.96535844
309,37598,Welche Inflationsrate will die EZB erreichen?,Welche Inflationsrate will die  erreichen?,0.99549264
310,37777,Für welchen Anschlag beschuldigte Reagan Gaddafi?, welchen Anschlag beschuldigte Reagan Gaddafi?,0.98535657
311,37778,Wie viele Personen starben beim Lockerbie-Anschlag?,Wie  Personen starben beim Lockerbie-Anschlag?,0.9931603
312,37779,Wie viel Entschädigung wurde von Libyen für den Lockerbie-Anschlag gezahlt?,Wie viel Entschädigung wurde von Libyen  den Lockerbie-Anschlag gezahlt?,0.9986906
313,37780,Wie unterstütze Gaddafi die IRA?,Wie unterstütze Gaddafi die ?,0.9691541
314,37781,Warum unterstütze al-Gaddafi die IRA?,Warum unterstütze al-Gaddafi die ?,0.96954507
315,37787,Welches Land soll am La Belle-Anschlag auch beteiligt gewesen sein?,Welches Land soll am La Belle-Anschlag auch beteiligt  sein?,0.9979575
316,37789,Wieso soll Libyen anstelle von Iran und Syrien für den Lockerbie-Anschlag verantwortlich gemacht worden sein?,Wieso soll Libyen anstelle von Iran und Syrien für den -Anschlag verantwortlich gemacht worden sein?,0.9957272
317,37794,Von wo hatte die Abu Nidal-Gruppe hauptsächlich operiert?,Von wo hatte die Abu -Gruppe hauptsächlich operiert?,0.99733907
318,38344,Was sind Verbrechen gegen die Menschlichkeit?,Was  Verbrechen gegen die Menschlichkeit?,0.9930023
319,38345,Was sind Kriegsverbrechen?,Was sind ?,0.9671528
320,38346,Wie heißt der Völkermord an den Juden durch die Nationalsozialisten?,Wie heißt der Völkermord an den  durch die Nationalsozialisten?,0.99575347
321,38347,In welchem Abkommen werden Regeln zu Verbrechen während eines Krieges oder Konflikts festgelegt?,In welchem Abkommen werden  zu Verbrechen während eines Krieges oder Konflikts festgelegt?,0.997827
322,38545,Was ist emotionale Intelligenz?,Was ist  Intelligenz?,0.99433106
323,38547,Welche Theorie liegt der emotionale Intelligenz zugrunde?,Welche Theorie liegt  emotionale Intelligenz zugrunde?,0.99851483
324,38548,Wer hat die Theorie der mutliplen Intelligenzen aufgestellt?,Wer hat  Theorie der mutliplen Intelligenzen aufgestellt?,0.9976298
325,38549,Welche Komponenten haben Emotionen?,Welche Komponenten  Emotionen?,0.9920855
326,38560,Wo hatten die meisten Stücke von Max Frisch ihre Uraufführung?,Wo hatten die meisten Stücke von Max Frisch  Uraufführung?,0.9973098
327,38561,Welche Auszeichnung erhielt das Schauspielhaus Zürich 2002 und 2003?,Welche Auszeichnung erhielt das Schauspielhaus  2002 und 2003?,0.9972876
328,38563,"Wann wurde das Schauspielhaus Zürich von ""Theater heute"" zum Theater des Jahres gewählt?","Wann wurde das Schauspielhaus Zürich von ""Theater heute"" zum Theater des Jahres ?",0.98125106
329,38564,Wann wurde das Opernhaus in Zürich eröffnet?, wurde das Opernhaus in Zürich eröffnet?,0.9774611
330,38565,Welche Art von Stücken wird im Opernhaus Zürich gespielt?, Art von Stücken wird im Opernhaus Zürich gespielt?,0.98752165
331,38566,In welcher Kultureinrichtung in der Schweiz ist der Dadaismus entstanden?,In welcher Kultureinrichtung in der Schweiz ist der Dadaismus ?,0.986393
332,38567,Was ist der Hans-Reinhart-Ring?,Was ist der Hans--Ring?,0.9955292
333,41033,Welches Tier ist im Wappen von Bern zu sehen?,Welches  ist im Wappen von Bern zu sehen?,0.994008
334,41034,Wie weit zurück reichen Belege für einen Bär im Wappen von Bern?,Wie  zurück reichen Belege für einen Bär im Wappen von Bern?,0.9966335
335,41040,Wie sah das erste Wappen von Bern aus?,Wie sah das  Wappen von Bern aus?,0.99311244
336,41041,Welche Stadt trägt das gleiche Wappen wie Bern in der Schweiz?,Welche Stadt trägt das gleiche Wappen wie Bern in  Schweiz?,0.9986049
337,41042,Wie unterscheiden sich die Wappen von Bern und New Bern?,Wie unterscheiden sich die  von Bern und New Bern?,0.9937935
338,41043,Was ist die Stadtmarke von Bern?,Was  die Stadtmarke von Bern?,0.98754334
339,41045,Wann wurden Bern und der umliegende Kanton getrennt?,Wann wurden Bern und der  Kanton getrennt?,0.99327576
340,41090,Wer benutzte den Begriff Energie zuerst in seiner naturwissenschaftlichen Bedeutung?,Wer  den Begriff Energie zuerst in seiner naturwissenschaftlichen Bedeutung?,0.9817481
341,41091,Seit wann wird Energie als Begriff in der Physik benutzt?,Seit wann wird  als Begriff in der Physik benutzt?,0.9969804
342,41093,Bei welchen Körpern zeigen sich unterschiedliche WIrkungen bei gleichem Impuls?,Bei welchen Körpern zeigen sich  WIrkungen bei gleichem Impuls?,0.9980539
343,41092,Welche physikalische Größe wurde durch die Energie ergänzt?,Welche physikalische Größe wurde  die Energie ergänzt?,0.9953183
344,41094,Wie bezeichnete Leibniz die Größe Energie?,Wie  Leibniz die Größe Energie?,0.9891943
345,41095,Zu welchem Phänomen in der Mechanik forschte Leonhard Euler?,Zu welchem Phänomen in der  forschte Leonhard Euler?,0.99711734
346,41096,Welche physikalische Definition von Arbeit wurde 1829 vorgeschlagen?,Welche physikalische Definition von  wurde 1829 vorgeschlagen?,0.9974633
347,41097,Wer führte den Begriff kinetische Energie ein?,Wer führte den Begriff  Energie ein?,0.9948132
